subject,oddballtype,recall,direction,wordposition,CRP
39,E,Forgotten,Forwards,4,0.0714285714285714
40,E,Forgotten,Forwards,4,0.0714285714285714
41,E,Forgotten,Forwards,4,0
42,E,Forgotten,Forwards,4,0
43,E,Forgotten,Forwards,4,0.0476190476190476
44,E,Forgotten,Forwards,4,0.0731707317073171
45,E,Forgotten,Forwards,4,0.2
46,E,Forgotten,Forwards,4,0.269230769230769
47,E,Forgotten,Forwards,4,0.166666666666667
48,E,Forgotten,Forwards,4,0.0454545454545455
49,E,Forgotten,Forwards,4,0.0454545454545455
50,E,Forgotten,Forwards,4,0.0526315789473684
51,E,Forgotten,Forwards,4,0.0476190476190476
52,E,Forgotten,Forwards,4,0.1
53,E,Forgotten,Forwards,4,0.05
54,E,Forgotten,Forwards,4,0.111111111111111
55,E,Forgotten,Forwards,4,0.115384615384615
56,E,Forgotten,Forwards,4,0.121212121212121
57,E,Forgotten,Forwards,4,0.0476190476190476
58,E,Forgotten,Forwards,4,0.0833333333333333
59,E,Forgotten,Forwards,4,0.0769230769230769
60,E,Forgotten,Forwards,4,0
61,E,Forgotten,Forwards,4,0.0384615384615385
62,E,Forgotten,Forwards,4,0
63,E,Forgotten,Forwards,4,0.0344827586206897
64,E,Forgotten,Forwards,4,0.157894736842105
65,E,Forgotten,Forwards,4,0.135135135135135
66,E,Forgotten,Forwards,4,0.0303030303030303
67,E,Forgotten,Forwards,4,0.05
68,E,Forgotten,Forwards,4,0.0434782608695652
69,E,Forgotten,Forwards,4,0
70,E,Forgotten,Forwards,4,0.04
71,E,Forgotten,Forwards,4,0
72,E,Forgotten,Forwards,4,0.108108108108108
73,E,Forgotten,Forwards,4,0.0697674418604651
74,E,Forgotten,Forwards,4,0.138888888888889
75,E,Forgotten,Forwards,4,0.0689655172413793
4,E,Forgotten,Forwards,5,0.0909090909090909
5,E,Forgotten,Forwards,5,0
6,E,Forgotten,Forwards,5,0
7,E,Forgotten,Forwards,5,0.0512820512820513
9,E,Forgotten,Forwards,5,0.0476190476190476
10,E,Forgotten,Forwards,5,0.166666666666667
11,E,Forgotten,Forwards,5,0.0625
12,E,Forgotten,Forwards,5,0
14,E,Forgotten,Forwards,5,0
15,E,Forgotten,Forwards,5,0
16,E,Forgotten,Forwards,5,0.105263157894737
17,E,Forgotten,Forwards,5,0.0909090909090909
18,E,Forgotten,Forwards,5,0.25
19,E,Forgotten,Forwards,5,0
20,E,Forgotten,Forwards,5,0.166666666666667
21,E,Forgotten,Forwards,5,0.0740740740740741
22,E,Forgotten,Forwards,5,0.0344827586206897
23,E,Forgotten,Forwards,5,0
24,E,Forgotten,Forwards,5,0
25,E,Forgotten,Forwards,5,0.0952380952380952
26,E,Forgotten,Forwards,5,0.0434782608695652
27,E,Forgotten,Forwards,5,0.272727272727273
28,E,Forgotten,Forwards,5,0.176470588235294
29,E,Forgotten,Forwards,5,0
30,E,Forgotten,Forwards,5,0.111111111111111
31,E,Forgotten,Forwards,5,0
32,E,Forgotten,Forwards,5,0
33,E,Forgotten,Forwards,5,0.0625
34,E,Forgotten,Forwards,5,0.0555555555555556
35,E,Forgotten,Forwards,5,0.125
36,E,Forgotten,Forwards,5,0
37,E,Forgotten,Forwards,5,0.133333333333333
38,E,Forgotten,Forwards,5,0.0526315789473684
39,E,Forgotten,Forwards,5,0.181818181818182
40,E,Forgotten,Forwards,5,0.0714285714285714
41,E,Forgotten,Forwards,5,0.15
42,E,Forgotten,Forwards,5,0.2
43,E,Forgotten,Forwards,5,0.0476190476190476
44,E,Forgotten,Forwards,5,0.108108108108108
45,E,Forgotten,Forwards,5,0.111111111111111
46,E,Forgotten,Forwards,5,0
47,E,Forgotten,Forwards,5,0
48,E,Forgotten,Forwards,5,0.0952380952380952
49,E,Forgotten,Forwards,5,0.0588235294117647
50,E,Forgotten,Forwards,5,0
51,E,Forgotten,Forwards,5,0.0555555555555556
52,E,Forgotten,Forwards,5,0
53,E,Forgotten,Forwards,5,0.0526315789473684
54,E,Forgotten,Forwards,5,0.125
55,E,Forgotten,Forwards,5,0
56,E,Forgotten,Forwards,5,0.0666666666666667
57,E,Forgotten,Forwards,5,0
58,E,Forgotten,Forwards,5,0.0909090909090909
59,E,Forgotten,Forwards,5,0.184210526315789
60,E,Forgotten,Forwards,5,0.0769230769230769
61,E,Forgotten,Forwards,5,0.0869565217391304
62,E,Forgotten,Forwards,5,0.0882352941176471
63,E,Forgotten,Forwards,5,0.136363636363636
64,E,Forgotten,Forwards,5,0.0625
65,E,Forgotten,Forwards,5,0.0606060606060606
66,E,Forgotten,Forwards,5,0.0571428571428571
67,E,Forgotten,Forwards,5,0.210526315789474
68,E,Forgotten,Forwards,5,0
69,E,Forgotten,Forwards,5,0.0625
70,E,Forgotten,Forwards,5,0.0833333333333333
71,E,Forgotten,Forwards,5,0.037037037037037
72,E,Forgotten,Forwards,5,0.03125
73,E,Forgotten,Forwards,5,0.0952380952380952
74,E,Forgotten,Forwards,5,0
75,E,Forgotten,Forwards,5,0.0384615384615385
4,E,Remembered,Backwards,5,0.04
5,E,Remembered,Backwards,5,0.0714285714285714
6,E,Remembered,Backwards,5,0.157894736842105
7,E,Remembered,Backwards,5,0.285714285714286
9,E,Remembered,Backwards,5,0.102040816326531
10,E,Remembered,Backwards,5,0.102040816326531
11,E,Remembered,Backwards,5,0.157894736842105
12,E,Remembered,Backwards,5,0.0952380952380952
14,E,Remembered,Backwards,5,0.177777777777778
15,E,Remembered,Backwards,5,0.134615384615385
16,E,Remembered,Backwards,5,0.153846153846154
17,E,Remembered,Backwards,5,0.1
18,E,Remembered,Backwards,5,0.115384615384615
19,E,Remembered,Backwards,5,0.0344827586206897
20,E,Remembered,Backwards,5,0.0967741935483871
21,E,Remembered,Backwards,5,0.0645161290322581
22,E,Remembered,Backwards,5,0.241379310344828
23,E,Remembered,Backwards,5,0.142857142857143
24,E,Remembered,Backwards,5,0.05
25,E,Remembered,Backwards,5,0.178571428571429
26,E,Remembered,Backwards,5,0.0714285714285714
27,E,Remembered,Backwards,5,0.12962962962963
28,E,Remembered,Backwards,5,0.0697674418604651
29,E,Remembered,Backwards,5,0.0727272727272727
30,E,Remembered,Backwards,5,0.107142857142857
31,E,Remembered,Backwards,5,0.142857142857143
32,E,Remembered,Backwards,5,0.162162162162162
33,E,Remembered,Backwards,5,0.1
34,E,Remembered,Backwards,5,0.145454545454545
35,E,Remembered,Backwards,5,0.0526315789473684
36,E,Remembered,Backwards,5,0.0833333333333333
37,E,Remembered,Backwards,5,0.175
38,E,Remembered,Backwards,5,0.113636363636364
39,E,Remembered,Backwards,5,0.137254901960784
40,E,Remembered,Backwards,5,0.113636363636364
41,E,Remembered,Backwards,5,0.0714285714285714
42,E,Remembered,Backwards,5,0.107142857142857
43,E,Remembered,Backwards,5,0.113636363636364
44,E,Remembered,Backwards,5,0.133333333333333
45,E,Remembered,Backwards,5,0.0769230769230769
46,E,Remembered,Backwards,5,0.0256410256410256
47,E,Remembered,Backwards,5,0.0961538461538462
48,E,Remembered,Backwards,5,0.178571428571429
49,E,Remembered,Backwards,5,0.125
50,E,Remembered,Backwards,5,0.131578947368421
51,E,Remembered,Backwards,5,0.104166666666667
52,E,Remembered,Backwards,5,0.0571428571428571
53,E,Remembered,Backwards,5,0.0769230769230769
54,E,Remembered,Backwards,5,0.0526315789473684
55,E,Remembered,Backwards,5,0.21875
56,E,Remembered,Backwards,5,0.130434782608696
57,E,Remembered,Backwards,5,0.2
58,E,Remembered,Backwards,5,0
59,E,Remembered,Backwards,5,0.0689655172413793
60,E,Remembered,Backwards,5,0.0810810810810811
61,E,Remembered,Backwards,5,0.04
62,E,Remembered,Backwards,5,0.111111111111111
63,E,Remembered,Backwards,5,0.12
64,E,Remembered,Backwards,5,0.104166666666667
65,E,Remembered,Backwards,5,0.05
66,E,Remembered,Backwards,5,0.0384615384615385
67,E,Remembered,Backwards,5,0.1
68,E,Remembered,Backwards,5,0.151515151515152
69,E,Remembered,Backwards,5,0.0416666666666667
70,E,Remembered,Backwards,5,0.0740740740740741
71,E,Remembered,Backwards,5,0.148148148148148
72,E,Remembered,Backwards,5,0.157894736842105
73,E,Remembered,Backwards,5,0.0769230769230769
74,E,Remembered,Backwards,5,0
75,E,Remembered,Backwards,5,0.285714285714286
4,E,Remembered,Backwards,4,0.121212121212121
5,E,Remembered,Backwards,4,0.0454545454545455
6,E,Remembered,Backwards,4,0.0714285714285714
7,E,Remembered,Backwards,4,0.111111111111111
9,E,Remembered,Backwards,4,0.0652173913043478
10,E,Remembered,Backwards,4,0.0535714285714286
11,E,Remembered,Backwards,4,0.142857142857143
12,E,Remembered,Backwards,4,0.0888888888888889
14,E,Remembered,Backwards,4,0.0652173913043478
15,E,Remembered,Backwards,4,0.111111111111111
16,E,Remembered,Backwards,4,0.0357142857142857
17,E,Remembered,Backwards,4,0
18,E,Remembered,Backwards,4,0.0588235294117647
19,E,Remembered,Backwards,4,0.0303030303030303
20,E,Remembered,Backwards,4,0.111111111111111
21,E,Remembered,Backwards,4,0.0789473684210526
22,E,Remembered,Backwards,4,0.13953488372093
23,E,Remembered,Backwards,4,0.137931034482759
24,E,Remembered,Backwards,4,0.133333333333333
25,E,Remembered,Backwards,4,0.166666666666667
26,E,Remembered,Backwards,4,0.117647058823529
27,E,Remembered,Backwards,4,0.0925925925925926
28,E,Remembered,Backwards,4,0.0851063829787234
29,E,Remembered,Backwards,4,0.0925925925925926
30,E,Remembered,Backwards,4,0.15625
31,E,Remembered,Backwards,4,0.0892857142857143
32,E,Remembered,Backwards,4,0.0465116279069767
33,E,Remembered,Backwards,4,0.0666666666666667
34,E,Remembered,Backwards,4,0.133333333333333
35,E,Remembered,Backwards,4,0.0638297872340425
36,E,Remembered,Backwards,4,0.0833333333333333
37,E,Remembered,Backwards,4,0.0689655172413793
38,E,Remembered,Backwards,4,0.0666666666666667
39,E,Remembered,Backwards,4,0.0377358490566038
40,E,Remembered,Backwards,4,0.107142857142857
41,E,Remembered,Backwards,4,0.0612244897959184
42,E,Remembered,Backwards,4,0.0476190476190476
43,E,Remembered,Backwards,4,0.0888888888888889
44,E,Remembered,Backwards,4,0.222222222222222
45,E,Remembered,Backwards,4,0.0434782608695652
46,E,Remembered,Backwards,4,0.0888888888888889
47,E,Remembered,Backwards,4,0.150943396226415
48,E,Remembered,Backwards,4,0.0357142857142857
49,E,Remembered,Backwards,4,0.0952380952380952
50,E,Remembered,Backwards,4,0.14
51,E,Remembered,Backwards,4,0.140350877192982
52,E,Remembered,Backwards,4,0.119047619047619
53,E,Remembered,Backwards,4,0.0857142857142857
54,E,Remembered,Backwards,4,0.0833333333333333
55,E,Remembered,Backwards,4,0.0571428571428571
56,E,Remembered,Backwards,4,0.142857142857143
57,E,Remembered,Backwards,4,0.0454545454545455
58,E,Remembered,Backwards,4,0.117647058823529
59,E,Remembered,Backwards,4,0.137931034482759
60,E,Remembered,Backwards,4,0.0256410256410256
61,E,Remembered,Backwards,4,0.0384615384615385
62,E,Remembered,Backwards,4,0.0833333333333333
63,E,Remembered,Backwards,4,0.137931034482759
64,E,Remembered,Backwards,4,0.0892857142857143
65,E,Remembered,Backwards,4,0.208333333333333
66,E,Remembered,Backwards,4,0.111111111111111
67,E,Remembered,Backwards,4,0.0833333333333333
68,E,Remembered,Backwards,4,0.0681818181818182
69,E,Remembered,Backwards,4,0.130434782608696
70,E,Remembered,Backwards,4,0.117647058823529
71,E,Remembered,Backwards,4,0.037037037037037
72,E,Remembered,Backwards,4,0.0384615384615385
73,E,Remembered,Backwards,4,0.0689655172413793
74,E,Remembered,Backwards,4,0
75,E,Remembered,Backwards,4,0.166666666666667
4,E,Remembered,Backwards,3,0.032258064516129
5,E,Remembered,Backwards,3,0.0588235294117647
6,E,Remembered,Backwards,3,0.0851063829787234
7,E,Remembered,Backwards,3,0.133333333333333
9,E,Remembered,Backwards,3,0.192307692307692
10,E,Remembered,Backwards,3,0.115384615384615
11,E,Remembered,Backwards,3,0.106382978723404
12,E,Remembered,Backwards,3,0.127659574468085
14,E,Remembered,Backwards,3,0.150943396226415
15,E,Remembered,Backwards,3,0.111111111111111
16,E,Remembered,Backwards,3,0.0833333333333333
17,E,Remembered,Backwards,3,0.0285714285714286
18,E,Remembered,Backwards,3,0.11864406779661
19,E,Remembered,Backwards,3,0.135135135135135
20,E,Remembered,Backwards,3,0.238095238095238
21,E,Remembered,Backwards,3,0.102564102564103
22,E,Remembered,Backwards,3,0.0731707317073171
23,E,Remembered,Backwards,3,0.147058823529412
24,E,Remembered,Backwards,3,0.133333333333333
25,E,Remembered,Backwards,3,0.0625
26,E,Remembered,Backwards,3,0.227272727272727
27,E,Remembered,Backwards,3,0.0769230769230769
28,E,Remembered,Backwards,3,0.102040816326531
29,E,Remembered,Backwards,3,0.0892857142857143
30,E,Remembered,Backwards,3,0.09375
31,E,Remembered,Backwards,3,0.0806451612903226
32,E,Remembered,Backwards,3,0.105263157894737
33,E,Remembered,Backwards,3,0.0588235294117647
34,E,Remembered,Backwards,3,0.0892857142857143
35,E,Remembered,Backwards,3,0.132075471698113
36,E,Remembered,Backwards,3,0.150943396226415
37,E,Remembered,Backwards,3,0.102040816326531
38,E,Remembered,Backwards,3,0.0212765957446809
39,E,Remembered,Backwards,3,0.0701754385964912
40,E,Remembered,Backwards,3,0.19047619047619
41,E,Remembered,Backwards,3,0.0784313725490196
42,E,Remembered,Backwards,3,0.0909090909090909
43,E,Remembered,Backwards,3,0.12
44,E,Remembered,Backwards,3,0.111111111111111
45,E,Remembered,Backwards,3,0.0588235294117647
46,E,Remembered,Backwards,3,0.0638297872340425
47,E,Remembered,Backwards,3,0.12962962962963
48,E,Remembered,Backwards,3,0.108108108108108
49,E,Remembered,Backwards,3,0.087719298245614
50,E,Remembered,Backwards,3,0.12
51,E,Remembered,Backwards,3,0.109090909090909
52,E,Remembered,Backwards,3,0.0816326530612245
53,E,Remembered,Backwards,3,0.075
54,E,Remembered,Backwards,3,0.0810810810810811
55,E,Remembered,Backwards,3,0.0526315789473684
56,E,Remembered,Backwards,3,0.0357142857142857
57,E,Remembered,Backwards,3,0.0454545454545455
58,E,Remembered,Backwards,3,0.108108108108108
59,E,Remembered,Backwards,3,0.075
60,E,Remembered,Backwards,3,0.177777777777778
61,E,Remembered,Backwards,3,0.0689655172413793
62,E,Remembered,Backwards,3,0
63,E,Remembered,Backwards,3,0.157894736842105
64,E,Remembered,Backwards,3,0.0952380952380952
65,E,Remembered,Backwards,3,0.217391304347826
66,E,Remembered,Backwards,3,0.117647058823529
67,E,Remembered,Backwards,3,0.145454545454545
68,E,Remembered,Backwards,3,0.0425531914893617
69,E,Remembered,Backwards,3,0.142857142857143
70,E,Remembered,Backwards,3,0.0555555555555556
71,E,Remembered,Backwards,3,0.0689655172413793
72,E,Remembered,Backwards,3,0.1
73,E,Remembered,Backwards,3,0.171428571428571
74,E,Remembered,Backwards,3,0.142857142857143
75,E,Remembered,Backwards,3,0.125
4,E,Remembered,Backwards,2,0.0333333333333333
5,E,Remembered,Backwards,2,0.0769230769230769
6,E,Remembered,Backwards,2,0.1875
7,E,Remembered,Backwards,2,0.108108108108108
9,E,Remembered,Backwards,2,0.0925925925925926
10,E,Remembered,Backwards,2,0.0517241379310345
11,E,Remembered,Backwards,2,0.0714285714285714
12,E,Remembered,Backwards,2,0.0666666666666667
14,E,Remembered,Backwards,2,0.0714285714285714
15,E,Remembered,Backwards,2,0.136363636363636
16,E,Remembered,Backwards,2,0.0810810810810811
17,E,Remembered,Backwards,2,0.0833333333333333
18,E,Remembered,Backwards,2,0.140350877192982
19,E,Remembered,Backwards,2,0.121951219512195
20,E,Remembered,Backwards,2,0.111111111111111
21,E,Remembered,Backwards,2,0.0714285714285714
22,E,Remembered,Backwards,2,0.142857142857143
23,E,Remembered,Backwards,2,0.184210526315789
24,E,Remembered,Backwards,2,0.102040816326531
25,E,Remembered,Backwards,2,0.105263157894737
26,E,Remembered,Backwards,2,0.16
27,E,Remembered,Backwards,2,0.123287671232877
28,E,Remembered,Backwards,2,0.0217391304347826
29,E,Remembered,Backwards,2,0.105263157894737
30,E,Remembered,Backwards,2,0.0540540540540541
31,E,Remembered,Backwards,2,0.0606060606060606
32,E,Remembered,Backwards,2,0.0862068965517241
33,E,Remembered,Backwards,2,0.0566037735849057
34,E,Remembered,Backwards,2,0.0985915492957746
35,E,Remembered,Backwards,2,0.107142857142857
36,E,Remembered,Backwards,2,0.113207547169811
37,E,Remembered,Backwards,2,0.0967741935483871
38,E,Remembered,Backwards,2,0.156862745098039
39,E,Remembered,Backwards,2,0.119402985074627
40,E,Remembered,Backwards,2,0.08
41,E,Remembered,Backwards,2,0.0892857142857143
42,E,Remembered,Backwards,2,0.103896103896104
43,E,Remembered,Backwards,2,0.116666666666667
44,E,Remembered,Backwards,2,0.111111111111111
45,E,Remembered,Backwards,2,0.12280701754386
46,E,Remembered,Backwards,2,0.0576923076923077
47,E,Remembered,Backwards,2,0.140350877192982
48,E,Remembered,Backwards,2,0.0909090909090909
49,E,Remembered,Backwards,2,0.120689655172414
50,E,Remembered,Backwards,2,0.120689655172414
51,E,Remembered,Backwards,2,0.138461538461538
52,E,Remembered,Backwards,2,0.104166666666667
53,E,Remembered,Backwards,2,0.260869565217391
54,E,Remembered,Backwards,2,0.123456790123457
55,E,Remembered,Backwards,2,0
56,E,Remembered,Backwards,2,0.0857142857142857
57,E,Remembered,Backwards,2,0.0909090909090909
58,E,Remembered,Backwards,2,0.0681818181818182
59,E,Remembered,Backwards,2,0.0487804878048781
60,E,Remembered,Backwards,2,0.109090909090909
61,E,Remembered,Backwards,2,0.0810810810810811
62,E,Remembered,Backwards,2,0.117647058823529
63,E,Remembered,Backwards,2,0.0238095238095238
64,E,Remembered,Backwards,2,0.101694915254237
65,E,Remembered,Backwards,2,0.147058823529412
66,E,Remembered,Backwards,2,0.0857142857142857
67,E,Remembered,Backwards,2,0.245901639344262
68,E,Remembered,Backwards,2,0.14
69,E,Remembered,Backwards,2,0.09375
70,E,Remembered,Backwards,2,0.0512820512820513
71,E,Remembered,Backwards,2,0.0645161290322581
72,E,Remembered,Backwards,2,0.0344827586206897
73,E,Remembered,Backwards,2,0.0277777777777778
74,E,Remembered,Backwards,2,0.111111111111111
75,E,Remembered,Backwards,2,0.108108108108108
4,E,Remembered,Backwards,1,0.0645161290322581
5,E,Remembered,Backwards,1,0.294117647058824
6,E,Remembered,Backwards,1,0.153846153846154
7,E,Remembered,Backwards,1,0.125
9,E,Remembered,Backwards,1,0.134615384615385
10,E,Remembered,Backwards,1,0.153846153846154
11,E,Remembered,Backwards,1,0.2
12,E,Remembered,Backwards,1,0.15625
14,E,Remembered,Backwards,1,0.126760563380282
15,E,Remembered,Backwards,1,0.144927536231884
16,E,Remembered,Backwards,1,0.0952380952380952
17,E,Remembered,Backwards,1,0.170731707317073
18,E,Remembered,Backwards,1,0.0684931506849315
19,E,Remembered,Backwards,1,0.0454545454545455
20,E,Remembered,Backwards,1,0.106382978723404
21,E,Remembered,Backwards,1,0.113636363636364
22,E,Remembered,Backwards,1,0.0943396226415094
23,E,Remembered,Backwards,1,0.121951219512195
24,E,Remembered,Backwards,1,0.0566037735849057
25,E,Remembered,Backwards,1,0.0869565217391304
26,E,Remembered,Backwards,1,0.0833333333333333
27,E,Remembered,Backwards,1,0.164383561643836
28,E,Remembered,Backwards,1,0.188679245283019
29,E,Remembered,Backwards,1,0.0689655172413793
30,E,Remembered,Backwards,1,0.0909090909090909
31,E,Remembered,Backwards,1,0.133333333333333
32,E,Remembered,Backwards,1,0.275862068965517
33,E,Remembered,Backwards,1,0.04
34,E,Remembered,Backwards,1,0.153846153846154
35,E,Remembered,Backwards,1,0.261538461538462
36,E,Remembered,Backwards,1,0.0833333333333333
37,E,Remembered,Backwards,1,0.0645161290322581
38,E,Remembered,Backwards,1,0.127659574468085
39,E,Remembered,Backwards,1,0.0810810810810811
40,E,Remembered,Backwards,1,0.144578313253012
41,E,Remembered,Backwards,1,0.0980392156862745
42,E,Remembered,Backwards,1,0.111111111111111
43,E,Remembered,Backwards,1,0.125
44,E,Remembered,Backwards,1,0.111111111111111
45,E,Remembered,Backwards,1,0.0746268656716418
46,E,Remembered,Backwards,1,0.0925925925925926
47,E,Remembered,Backwards,1,0.125
48,E,Remembered,Backwards,1,0.0789473684210526
49,E,Remembered,Backwards,1,0.126984126984127
50,E,Remembered,Backwards,1,0.155172413793103
51,E,Remembered,Backwards,1,0.151515151515152
52,E,Remembered,Backwards,1,0.185185185185185
53,E,Remembered,Backwards,1,0.0769230769230769
54,E,Remembered,Backwards,1,0.135802469135802
55,E,Remembered,Backwards,1,0.133333333333333
56,E,Remembered,Backwards,1,0.146341463414634
57,E,Remembered,Backwards,1,0.227272727272727
58,E,Remembered,Backwards,1,0.25
59,E,Remembered,Backwards,1,0.19047619047619
60,E,Remembered,Backwards,1,0.0833333333333333
61,E,Remembered,Backwards,1,0.125
62,E,Remembered,Backwards,1,0.111111111111111
63,E,Remembered,Backwards,1,0.142857142857143
64,E,Remembered,Backwards,1,0.169014084507042
65,E,Remembered,Backwards,1,0.0810810810810811
66,E,Remembered,Backwards,1,0.114285714285714
67,E,Remembered,Backwards,1,0.159420289855072
68,E,Remembered,Backwards,1,0.203389830508475
69,E,Remembered,Backwards,1,0.194444444444444
70,E,Remembered,Backwards,1,0.177777777777778
71,E,Remembered,Backwards,1,0.0833333333333333
72,E,Remembered,Backwards,1,0.128205128205128
73,E,Remembered,Backwards,1,0.0857142857142857
74,E,Remembered,Backwards,1,0.333333333333333
75,E,Remembered,Backwards,1,0.170731707317073
4,E,Remembered,Forwards,1,0.261904761904762
5,E,Remembered,Forwards,1,0.166666666666667
6,E,Remembered,Forwards,1,0.0535714285714286
7,E,Remembered,Forwards,1,0.272727272727273
9,E,Remembered,Forwards,1,0.164179104477612
10,E,Remembered,Forwards,1,0.135135135135135
11,E,Remembered,Forwards,1,0.348314606741573
12,E,Remembered,Forwards,1,0.294736842105263
14,E,Remembered,Forwards,1,0.19047619047619
15,E,Remembered,Forwards,1,0.162162162162162
16,E,Remembered,Forwards,1,0.25
17,E,Remembered,Forwards,1,0.176470588235294
18,E,Remembered,Forwards,1,0.177777777777778
19,E,Remembered,Forwards,1,0.150943396226415
20,E,Remembered,Forwards,1,0.2
21,E,Remembered,Forwards,1,0.228070175438596
22,E,Remembered,Forwards,1,0.166666666666667
23,E,Remembered,Forwards,1,0.245283018867925
24,E,Remembered,Forwards,1,0.102040816326531
25,E,Remembered,Forwards,1,0.0888888888888889
26,E,Remembered,Forwards,1,0.193548387096774
27,E,Remembered,Forwards,1,0.154761904761905
28,E,Remembered,Forwards,1,0.111111111111111
29,E,Remembered,Forwards,1,0.142857142857143
30,E,Remembered,Forwards,1,0.0512820512820513
31,E,Remembered,Forwards,1,0.10126582278481
32,E,Remembered,Forwards,1,0.157142857142857
33,E,Remembered,Forwards,1,0.194029850746269
34,E,Remembered,Forwards,1,0.115942028985507
35,E,Remembered,Forwards,1,0.268292682926829
36,E,Remembered,Forwards,1,0.0757575757575758
37,E,Remembered,Forwards,1,0.155844155844156
38,E,Remembered,Forwards,1,0.270833333333333
39,E,Remembered,Forwards,1,0.25
40,E,Remembered,Forwards,1,0.126436781609195
41,E,Remembered,Forwards,1,0.17741935483871
42,E,Remembered,Forwards,1,0.269230769230769
43,E,Remembered,Forwards,1,0.180327868852459
44,E,Remembered,Forwards,1,0.346938775510204
45,E,Remembered,Forwards,1,0.0597014925373134
46,E,Remembered,Forwards,1,0.234375
47,E,Remembered,Forwards,1,0.0338983050847458
48,E,Remembered,Forwards,1,0.136363636363636
49,E,Remembered,Forwards,1,0.149253731343284
50,E,Remembered,Forwards,1,0.213333333333333
51,E,Remembered,Forwards,1,0.150684931506849
52,E,Remembered,Forwards,1,0.166666666666667
53,E,Remembered,Forwards,1,0.145161290322581
54,E,Remembered,Forwards,1,0.19047619047619
55,E,Remembered,Forwards,1,0.173076923076923
56,E,Remembered,Forwards,1,0.119047619047619
57,E,Remembered,Forwards,1,0.16
58,E,Remembered,Forwards,1,0.12
59,E,Remembered,Forwards,1,0.166666666666667
60,E,Remembered,Forwards,1,0.145454545454545
61,E,Remembered,Forwards,1,0.116279069767442
62,E,Remembered,Forwards,1,0.435897435897436
63,E,Remembered,Forwards,1,0.257142857142857
64,E,Remembered,Forwards,1,0.230769230769231
65,E,Remembered,Forwards,1,0.152173913043478
66,E,Remembered,Forwards,1,0.111111111111111
67,E,Remembered,Forwards,1,0.129032258064516
68,E,Remembered,Forwards,1,0.129032258064516
69,E,Remembered,Forwards,1,0.0416666666666667
70,E,Remembered,Forwards,1,0.15
71,E,Remembered,Forwards,1,0.0333333333333333
72,E,Remembered,Forwards,1,0.130434782608696
73,E,Remembered,Forwards,1,0.296296296296296
74,E,Remembered,Forwards,1,0.166666666666667
75,E,Remembered,Forwards,1,0.285714285714286
4,E,Remembered,Forwards,2,0.102564102564103
5,E,Remembered,Forwards,2,0.147058823529412
6,E,Remembered,Forwards,2,0.166666666666667
7,E,Remembered,Forwards,2,0.0256410256410256
9,E,Remembered,Forwards,2,0.0793650793650794
10,E,Remembered,Forwards,2,0.09375
11,E,Remembered,Forwards,2,0.123595505617978
12,E,Remembered,Forwards,2,0.170212765957447
14,E,Remembered,Forwards,2,0.183908045977011
15,E,Remembered,Forwards,2,0.0909090909090909
16,E,Remembered,Forwards,2,0.105263157894737
17,E,Remembered,Forwards,2,0.234042553191489
18,E,Remembered,Forwards,2,0.160919540229885
19,E,Remembered,Forwards,2,0.18
20,E,Remembered,Forwards,2,0.0212765957446809
21,E,Remembered,Forwards,2,0.183673469387755
22,E,Remembered,Forwards,2,0.0845070422535211
23,E,Remembered,Forwards,2,0.0612244897959184
24,E,Remembered,Forwards,2,0.127659574468085
25,E,Remembered,Forwards,2,0.0909090909090909
26,E,Remembered,Forwards,2,0.0384615384615385
27,E,Remembered,Forwards,2,0.103896103896104
28,E,Remembered,Forwards,2,0.192982456140351
29,E,Remembered,Forwards,2,0.120689655172414
30,E,Remembered,Forwards,2,0.175
31,E,Remembered,Forwards,2,0.0945945945945946
32,E,Remembered,Forwards,2,0.126760563380282
33,E,Remembered,Forwards,2,0.0689655172413793
34,E,Remembered,Forwards,2,0.0634920634920635
35,E,Remembered,Forwards,2,0.189873417721519
36,E,Remembered,Forwards,2,0.138461538461538
37,E,Remembered,Forwards,2,0.117647058823529
38,E,Remembered,Forwards,2,0.0416666666666667
39,E,Remembered,Forwards,2,0.120481927710843
40,E,Remembered,Forwards,2,0.130952380952381
41,E,Remembered,Forwards,2,0.131147540983607
42,E,Remembered,Forwards,2,0.0434782608695652
43,E,Remembered,Forwards,2,0.116666666666667
44,E,Remembered,Forwards,2,0.116279069767442
45,E,Remembered,Forwards,2,0.0634920634920635
46,E,Remembered,Forwards,2,0.145161290322581
47,E,Remembered,Forwards,2,0.046875
48,E,Remembered,Forwards,2,0.181818181818182
49,E,Remembered,Forwards,2,0.0714285714285714
50,E,Remembered,Forwards,2,0.115942028985507
51,E,Remembered,Forwards,2,0.166666666666667
52,E,Remembered,Forwards,2,0.0416666666666667
53,E,Remembered,Forwards,2,0.0526315789473684
54,E,Remembered,Forwards,2,0.172839506172839
55,E,Remembered,Forwards,2,0.134615384615385
56,E,Remembered,Forwards,2,0.121951219512195
57,E,Remembered,Forwards,2,0.0833333333333333
58,E,Remembered,Forwards,2,0.127659574468085
59,E,Remembered,Forwards,2,0.0869565217391304
60,E,Remembered,Forwards,2,0.0212765957446809
61,E,Remembered,Forwards,2,0
62,E,Remembered,Forwards,2,0.216216216216216
63,E,Remembered,Forwards,2,0.154929577464789
64,E,Remembered,Forwards,2,0.135802469135802
