subject,oddballtype,recall,sp,pfr
24,Perceptual,remembered,8,0.0833333333333333
25,Perceptual,remembered,8,0.0666666666666667
26,Perceptual,remembered,8,0
27,Perceptual,remembered,8,0.214285714285714
28,Perceptual,remembered,8,0.0909090909090909
29,Perceptual,remembered,8,0
30,Perceptual,remembered,8,0
31,Perceptual,remembered,8,0
32,Perceptual,remembered,8,0
33,Perceptual,remembered,8,0.2
34,Perceptual,remembered,8,0
35,Perceptual,remembered,8,0
36,Perceptual,remembered,8,0
37,Perceptual,remembered,8,0
38,Perceptual,remembered,8,0
39,Perceptual,remembered,8,0.0909090909090909
40,Perceptual,remembered,8,0.0666666666666667
41,Perceptual,remembered,8,0
42,Perceptual,remembered,8,0.0625
43,Perceptual,remembered,8,0.166666666666667
44,Perceptual,remembered,8,0
45,Perceptual,remembered,8,0
46,Perceptual,remembered,8,0
47,Perceptual,remembered,8,0.181818181818182
48,Perceptual,remembered,8,0.0909090909090909
49,Perceptual,remembered,8,0
50,Perceptual,remembered,8,0
51,Perceptual,remembered,8,0
52,Perceptual,remembered,8,0
53,Perceptual,remembered,8,0
54,Perceptual,remembered,8,0
55,Perceptual,remembered,8,0
56,Perceptual,remembered,8,0.0714285714285714
57,Perceptual,remembered,8,0
58,Perceptual,remembered,8,0.111111111111111
59,Perceptual,remembered,8,0.2
60,Perceptual,remembered,8,0.0833333333333333
61,Perceptual,remembered,8,0.142857142857143
62,Perceptual,remembered,8,0
63,Perceptual,remembered,8,0
64,Perceptual,remembered,8,0
65,Perceptual,remembered,8,0
66,Perceptual,remembered,8,0
67,Perceptual,remembered,8,0
68,Perceptual,remembered,8,0.2
69,Perceptual,remembered,8,0.0714285714285714
70,Perceptual,remembered,8,0
71,Perceptual,remembered,8,0
72,Perceptual,remembered,8,0
73,Perceptual,remembered,8,0.0588235294117647
74,Perceptual,remembered,8,0
75,Perceptual,remembered,8,0.0833333333333333
4,Perceptual,remembered,9,0
5,Perceptual,remembered,9,0
6,Perceptual,remembered,9,0
7,Perceptual,remembered,9,0
9,Perceptual,remembered,9,0.0769230769230769
10,Perceptual,remembered,9,0
11,Perceptual,remembered,9,0
12,Perceptual,remembered,9,0
14,Perceptual,remembered,9,0.0714285714285714
15,Perceptual,remembered,9,0.153846153846154
16,Perceptual,remembered,9,0
17,Perceptual,remembered,9,0
18,Perceptual,remembered,9,0.0833333333333333
19,Perceptual,remembered,9,0.0769230769230769
20,Perceptual,remembered,9,0
21,Perceptual,remembered,9,0
22,Perceptual,remembered,9,0
23,Perceptual,remembered,9,0
24,Perceptual,remembered,9,0.0833333333333333
25,Perceptual,remembered,9,0.133333333333333
26,Perceptual,remembered,9,0
27,Perceptual,remembered,9,0.142857142857143
28,Perceptual,remembered,9,0
29,Perceptual,remembered,9,0.1
30,Perceptual,remembered,9,0
31,Perceptual,remembered,9,0.2
32,Perceptual,remembered,9,0
33,Perceptual,remembered,9,0
34,Perceptual,remembered,9,0.0714285714285714
35,Perceptual,remembered,9,0
36,Perceptual,remembered,9,0.0833333333333333
37,Perceptual,remembered,9,0
38,Perceptual,remembered,9,0
39,Perceptual,remembered,9,0.0909090909090909
40,Perceptual,remembered,9,0
41,Perceptual,remembered,9,0.272727272727273
42,Perceptual,remembered,9,0.0625
43,Perceptual,remembered,9,0
44,Perceptual,remembered,9,0
45,Perceptual,remembered,9,0.0909090909090909
46,Perceptual,remembered,9,0.0625
47,Perceptual,remembered,9,0
48,Perceptual,remembered,9,0.0909090909090909
49,Perceptual,remembered,9,0
50,Perceptual,remembered,9,0
51,Perceptual,remembered,9,0.0769230769230769
52,Perceptual,remembered,9,0.125
53,Perceptual,remembered,9,0.0769230769230769
54,Perceptual,remembered,9,0
55,Perceptual,remembered,9,0.0769230769230769
56,Perceptual,remembered,9,0.0714285714285714
57,Perceptual,remembered,9,0
58,Perceptual,remembered,9,0
59,Perceptual,remembered,9,0
60,Perceptual,remembered,9,0.25
61,Perceptual,remembered,9,0.142857142857143
62,Perceptual,remembered,9,0
63,Perceptual,remembered,9,0.0666666666666667
64,Perceptual,remembered,9,0
65,Perceptual,remembered,9,0.111111111111111
66,Perceptual,remembered,9,0
67,Perceptual,remembered,9,0
68,Perceptual,remembered,9,0.1
69,Perceptual,remembered,9,0
70,Perceptual,remembered,9,0
71,Perceptual,remembered,9,0
72,Perceptual,remembered,9,0
73,Perceptual,remembered,9,0
74,Perceptual,remembered,9,0
75,Perceptual,remembered,9,0
4,Perceptual,remembered,10,0.153846153846154
5,Perceptual,remembered,10,0
6,Perceptual,remembered,10,0
7,Perceptual,remembered,10,0.2
9,Perceptual,remembered,10,0
10,Perceptual,remembered,10,0.181818181818182
11,Perceptual,remembered,10,0
12,Perceptual,remembered,10,0
14,Perceptual,remembered,10,0.0714285714285714
15,Perceptual,remembered,10,0.0769230769230769
16,Perceptual,remembered,10,0
17,Perceptual,remembered,10,0
18,Perceptual,remembered,10,0.166666666666667
19,Perceptual,remembered,10,0
20,Perceptual,remembered,10,0
21,Perceptual,remembered,10,0
22,Perceptual,remembered,10,0.0588235294117647
23,Perceptual,remembered,10,0
24,Perceptual,remembered,10,0
25,Perceptual,remembered,10,0
26,Perceptual,remembered,10,0.166666666666667
27,Perceptual,remembered,10,0.0714285714285714
28,Perceptual,remembered,10,0.0909090909090909
29,Perceptual,remembered,10,0
30,Perceptual,remembered,10,0
31,Perceptual,remembered,10,0
32,Perceptual,remembered,10,0
33,Perceptual,remembered,10,0
34,Perceptual,remembered,10,0
35,Perceptual,remembered,10,0.142857142857143
36,Perceptual,remembered,10,0.25
37,Perceptual,remembered,10,0.0714285714285714
38,Perceptual,remembered,10,0.133333333333333
39,Perceptual,remembered,10,0
40,Perceptual,remembered,10,0
41,Perceptual,remembered,10,0.0909090909090909
42,Perceptual,remembered,10,0
43,Perceptual,remembered,10,0
44,Perceptual,remembered,10,0
45,Perceptual,remembered,10,0.0909090909090909
46,Perceptual,remembered,10,0.0625
47,Perceptual,remembered,10,0
48,Perceptual,remembered,10,0
49,Perceptual,remembered,10,0
50,Perceptual,remembered,10,0
51,Perceptual,remembered,10,0.153846153846154
52,Perceptual,remembered,10,0
53,Perceptual,remembered,10,0.0769230769230769
54,Perceptual,remembered,10,0
55,Perceptual,remembered,10,0.153846153846154
56,Perceptual,remembered,10,0
57,Perceptual,remembered,10,0
58,Perceptual,remembered,10,0
59,Perceptual,remembered,10,0
60,Perceptual,remembered,10,0
61,Perceptual,remembered,10,0.0714285714285714
62,Perceptual,remembered,10,0
63,Perceptual,remembered,10,0.0666666666666667
64,Perceptual,remembered,10,0
65,Perceptual,remembered,10,0.111111111111111
66,Perceptual,remembered,10,0.0714285714285714
67,Perceptual,remembered,10,0
68,Perceptual,remembered,10,0
69,Perceptual,remembered,10,0
70,Perceptual,remembered,10,0.111111111111111
71,Perceptual,remembered,10,0
72,Perceptual,remembered,10,0
73,Perceptual,remembered,10,0.0588235294117647
74,Perceptual,remembered,10,0
75,Perceptual,remembered,10,0
4,Perceptual,remembered,11,0.153846153846154
5,Perceptual,remembered,11,0.166666666666667
6,Perceptual,remembered,11,0
7,Perceptual,remembered,11,0.1
9,Perceptual,remembered,11,0.0769230769230769
10,Perceptual,remembered,11,0.272727272727273
11,Perceptual,remembered,11,0.0625
12,Perceptual,remembered,11,0.166666666666667
14,Perceptual,remembered,11,0
15,Perceptual,remembered,11,0.0769230769230769
16,Perceptual,remembered,11,0
17,Perceptual,remembered,11,0.0833333333333333
18,Perceptual,remembered,11,0
19,Perceptual,remembered,11,0.0769230769230769
20,Perceptual,remembered,11,0.0666666666666667
21,Perceptual,remembered,11,0.125
22,Perceptual,remembered,11,0.0588235294117647
23,Perceptual,remembered,11,0.333333333333333
24,Perceptual,remembered,11,0
25,Perceptual,remembered,11,0
26,Perceptual,remembered,11,0
27,Perceptual,remembered,11,0
28,Perceptual,remembered,11,0
29,Perceptual,remembered,11,0
30,Perceptual,remembered,11,0.0714285714285714
31,Perceptual,remembered,11,0
32,Perceptual,remembered,11,0.2
33,Perceptual,remembered,11,0
34,Perceptual,remembered,11,0.0714285714285714
35,Perceptual,remembered,11,0
36,Perceptual,remembered,11,0
37,Perceptual,remembered,11,0.0714285714285714
38,Perceptual,remembered,11,0.0666666666666667
39,Perceptual,remembered,11,0.0909090909090909
40,Perceptual,remembered,11,0
41,Perceptual,remembered,11,0
42,Perceptual,remembered,11,0.0625
43,Perceptual,remembered,11,0.0833333333333333
44,Perceptual,remembered,11,0
45,Perceptual,remembered,11,0.181818181818182
46,Perceptual,remembered,11,0
47,Perceptual,remembered,11,0
48,Perceptual,remembered,11,0
49,Perceptual,remembered,11,0.0769230769230769
50,Perceptual,remembered,11,0
51,Perceptual,remembered,11,0
52,Perceptual,remembered,11,0
53,Perceptual,remembered,11,0
54,Perceptual,remembered,11,0.181818181818182
55,Perceptual,remembered,11,0
56,Perceptual,remembered,11,0.142857142857143
57,Perceptual,remembered,11,0.25
58,Perceptual,remembered,11,0
59,Perceptual,remembered,11,0
60,Perceptual,remembered,11,0.0833333333333333
61,Perceptual,remembered,11,0.0714285714285714
62,Perceptual,remembered,11,0.1
63,Perceptual,remembered,11,0.0666666666666667
64,Perceptual,remembered,11,0
65,Perceptual,remembered,11,0
66,Perceptual,remembered,11,0.0714285714285714
67,Perceptual,remembered,11,0.0833333333333333
68,Perceptual,remembered,11,0
69,Perceptual,remembered,11,0.0714285714285714
70,Perceptual,remembered,11,0.111111111111111
71,Perceptual,remembered,11,0
72,Perceptual,remembered,11,0.1
73,Perceptual,remembered,11,0.0588235294117647
74,Perceptual,remembered,11,0.0909090909090909
75,Perceptual,remembered,11,0.0833333333333333
4,Perceptual,remembered,12,0.0769230769230769
5,Perceptual,remembered,12,0.166666666666667
6,Perceptual,remembered,12,0.0909090909090909
7,Perceptual,remembered,12,0
9,Perceptual,remembered,12,0
10,Perceptual,remembered,12,0.0909090909090909
11,Perceptual,remembered,12,0.0625
12,Perceptual,remembered,12,0.0833333333333333
14,Perceptual,remembered,12,0.0714285714285714
15,Perceptual,remembered,12,0.230769230769231
16,Perceptual,remembered,12,0
17,Perceptual,remembered,12,0.0833333333333333
18,Perceptual,remembered,12,0
19,Perceptual,remembered,12,0.0769230769230769
20,Perceptual,remembered,12,0
21,Perceptual,remembered,12,0
22,Perceptual,remembered,12,0
23,Perceptual,remembered,12,0
24,Perceptual,remembered,12,0.0833333333333333
25,Perceptual,remembered,12,0.266666666666667
26,Perceptual,remembered,12,0
27,Perceptual,remembered,12,0
28,Perceptual,remembered,12,0.181818181818182
29,Perceptual,remembered,12,0.1
30,Perceptual,remembered,12,0
31,Perceptual,remembered,12,0.1
32,Perceptual,remembered,12,0.1
33,Perceptual,remembered,12,0.1
34,Perceptual,remembered,12,0.0714285714285714
35,Perceptual,remembered,12,0
36,Perceptual,remembered,12,0
37,Perceptual,remembered,12,0.0714285714285714
38,Perceptual,remembered,12,0
39,Perceptual,remembered,12,0
40,Perceptual,remembered,12,0.133333333333333
41,Perceptual,remembered,12,0
42,Perceptual,remembered,12,0.125
43,Perceptual,remembered,12,0
44,Perceptual,remembered,12,0.1
45,Perceptual,remembered,12,0
46,Perceptual,remembered,12,0.125
47,Perceptual,remembered,12,0.181818181818182
48,Perceptual,remembered,12,0
49,Perceptual,remembered,12,0
50,Perceptual,remembered,12,0.181818181818182
51,Perceptual,remembered,12,0
52,Perceptual,remembered,12,0.125
53,Perceptual,remembered,12,0.0769230769230769
54,Perceptual,remembered,12,0.0909090909090909
55,Perceptual,remembered,12,0
56,Perceptual,remembered,12,0.0714285714285714
57,Perceptual,remembered,12,0.25
58,Perceptual,remembered,12,0.111111111111111
59,Perceptual,remembered,12,0
60,Perceptual,remembered,12,0.0833333333333333
61,Perceptual,remembered,12,0.0714285714285714
62,Perceptual,remembered,12,0.2
63,Perceptual,remembered,12,0
64,Perceptual,remembered,12,0
65,Perceptual,remembered,12,0
66,Perceptual,remembered,12,0.214285714285714
67,Perceptual,remembered,12,0.25
68,Perceptual,remembered,12,0
69,Perceptual,remembered,12,0.142857142857143
70,Perceptual,remembered,12,0.111111111111111
71,Perceptual,remembered,12,0
72,Perceptual,remembered,12,0
73,Perceptual,remembered,12,0.0588235294117647
74,Perceptual,remembered,12,0
75,Perceptual,remembered,12,0.0833333333333333
4,Perceptual,remembered,13,0.0769230769230769
5,Perceptual,remembered,13,0
6,Perceptual,remembered,13,0
7,Perceptual,remembered,13,0.1
9,Perceptual,remembered,13,0
10,Perceptual,remembered,13,0.0909090909090909
11,Perceptual,remembered,13,0.0625
12,Perceptual,remembered,13,0
14,Perceptual,remembered,13,0.0714285714285714
15,Perceptual,remembered,13,0
16,Perceptual,remembered,13,0
17,Perceptual,remembered,13,0.0833333333333333
18,Perceptual,remembered,13,0
19,Perceptual,remembered,13,0
20,Perceptual,remembered,13,0.133333333333333
21,Perceptual,remembered,13,0
22,Perceptual,remembered,13,0
23,Perceptual,remembered,13,0
24,Perceptual,remembered,13,0.25
25,Perceptual,remembered,13,0.0666666666666667
26,Perceptual,remembered,13,0
27,Perceptual,remembered,13,0
28,Perceptual,remembered,13,0.0909090909090909
29,Perceptual,remembered,13,0
30,Perceptual,remembered,13,0.0714285714285714
31,Perceptual,remembered,13,0
32,Perceptual,remembered,13,0
33,Perceptual,remembered,13,0
34,Perceptual,remembered,13,0
35,Perceptual,remembered,13,0
36,Perceptual,remembered,13,0
37,Perceptual,remembered,13,0.0714285714285714
38,Perceptual,remembered,13,0.2
39,Perceptual,remembered,13,0.0909090909090909
40,Perceptual,remembered,13,0
41,Perceptual,remembered,13,0
42,Perceptual,remembered,13,0.0625
43,Perceptual,remembered,13,0
44,Perceptual,remembered,13,0
45,Perceptual,remembered,13,0
46,Perceptual,remembered,13,0.125
47,Perceptual,remembered,13,0
48,Perceptual,remembered,13,0.0909090909090909
49,Perceptual,remembered,13,0.0769230769230769
50,Perceptual,remembered,13,0.0909090909090909
51,Perceptual,remembered,13,0.153846153846154
52,Perceptual,remembered,13,0.125
53,Perceptual,remembered,13,0
54,Perceptual,remembered,13,0
55,Perceptual,remembered,13,0
56,Perceptual,remembered,13,0.285714285714286
57,Perceptual,remembered,13,0.25
58,Perceptual,remembered,13,0
59,Perceptual,remembered,13,0
60,Perceptual,remembered,13,0
61,Perceptual,remembered,13,0
62,Perceptual,remembered,13,0.1
63,Perceptual,remembered,13,0.0666666666666667
64,Perceptual,remembered,13,0.153846153846154
65,Perceptual,remembered,13,0
66,Perceptual,remembered,13,0.0714285714285714
67,Perceptual,remembered,13,0
68,Perceptual,remembered,13,0
69,Perceptual,remembered,13,0
70,Perceptual,remembered,13,0.222222222222222
71,Perceptual,remembered,13,0
72,Perceptual,remembered,13,0.2
73,Perceptual,remembered,13,0
74,Perceptual,remembered,13,0
75,Perceptual,remembered,13,0
4,Perceptual,remembered,14,0
5,Perceptual,remembered,14,0.0833333333333333
6,Perceptual,remembered,14,0
7,Perceptual,remembered,14,0
9,Perceptual,remembered,14,0.153846153846154
10,Perceptual,remembered,14,0
11,Perceptual,remembered,14,0
12,Perceptual,remembered,14,0
14,Perceptual,remembered,14,0
15,Perceptual,remembered,14,0
16,Perceptual,remembered,14,0.111111111111111
17,Perceptual,remembered,14,0.0833333333333333
18,Perceptual,remembered,14,0.0833333333333333
19,Perceptual,remembered,14,0.0769230769230769
20,Perceptual,remembered,14,0.133333333333333
21,Perceptual,remembered,14,0.25
22,Perceptual,remembered,14,0
23,Perceptual,remembered,14,0
24,Perceptual,remembered,14,0
25,Perceptual,remembered,14,0.133333333333333
26,Perceptual,remembered,14,0.0833333333333333
27,Perceptual,remembered,14,0.0714285714285714
28,Perceptual,remembered,14,0
29,Perceptual,remembered,14,0.1
30,Perceptual,remembered,14,0
31,Perceptual,remembered,14,0.1
32,Perceptual,remembered,14,0
33,Perceptual,remembered,14,0.2
34,Perceptual,remembered,14,0
35,Perceptual,remembered,14,0
36,Perceptual,remembered,14,0
37,Perceptual,remembered,14,0.142857142857143
38,Perceptual,remembered,14,0.4
39,Perceptual,remembered,14,0
40,Perceptual,remembered,14,0
41,Perceptual,remembered,14,0.0909090909090909
42,Perceptual,remembered,14,0.0625
43,Perceptual,remembered,14,0.0833333333333333
44,Perceptual,remembered,14,0.1
45,Perceptual,remembered,14,0.0909090909090909
46,Perceptual,remembered,14,0.1875
47,Perceptual,remembered,14,0.181818181818182
48,Perceptual,remembered,14,0.0909090909090909
49,Perceptual,remembered,14,0.0769230769230769
50,Perceptual,remembered,14,0.0909090909090909
51,Perceptual,remembered,14,0.0769230769230769
52,Perceptual,remembered,14,0.25
53,Perceptual,remembered,14,0
54,Perceptual,remembered,14,0
55,Perceptual,remembered,14,0.0769230769230769
56,Perceptual,remembered,14,0
57,Perceptual,remembered,14,0
58,Perceptual,remembered,14,0.111111111111111
59,Perceptual,remembered,14,0
60,Perceptual,remembered,14,0
61,Perceptual,remembered,14,0
62,Perceptual,remembered,14,0
63,Perceptual,remembered,14,0
64,Perceptual,remembered,14,0
65,Perceptual,remembered,14,0.111111111111111
66,Perceptual,remembered,14,0
67,Perceptual,remembered,14,0.0833333333333333
68,Perceptual,remembered,14,0
69,Perceptual,remembered,14,0
70,Perceptual,remembered,14,0
71,Perceptual,remembered,14,0.181818181818182
72,Perceptual,remembered,14,0.2
73,Perceptual,remembered,14,0
74,Perceptual,remembered,14,0
75,Perceptual,remembered,14,0
4,Perceptual,all,1,0.3
5,Perceptual,all,1,0.05
6,Perceptual,all,1,0.05
7,Perceptual,all,1,0.15
9,Perceptual,all,1,0.315789473684211
10,Perceptual,all,1,0.15
11,Perceptual,all,1,0.5
12,Perceptual,all,1,0.2
14,Perceptual,all,1,0.1
15,Perceptual,all,1,0.2
16,Perceptual,all,1,0.684210526315789
17,Perceptual,all,1,0.2
18,Perceptual,all,1,0.25
19,Perceptual,all,1,0.35
20,Perceptual,all,1,0.25
21,Perceptual,all,1,0.05
22,Perceptual,all,1,0.65
23,Perceptual,all,1,0.1
24,Perceptual,all,1,0.15
25,Perceptual,all,1,0.0526315789473684
26,Perceptual,all,1,0.4
27,Perceptual,all,1,0.05
28,Perceptual,all,1,0.2
29,Perceptual,all,1,0.2
30,Perceptual,all,1,0.25
31,Perceptual,all,1,0.35
32,Perceptual,all,1,0.3
33,Perceptual,all,1,0.0526315789473684
34,Perceptual,all,1,0.25
35,Perceptual,all,1,0.25
36,Perceptual,all,1,0.263157894736842
37,Perceptual,all,1,0.2
38,Perceptual,all,1,0.05
39,Perceptual,all,1,0.4
40,Perceptual,all,1,0.368421052631579
41,Perceptual,all,1,0.3
42,Perceptual,all,1,0.1
43,Perceptual,all,1,0.35
44,Perceptual,all,1,0.526315789473684
45,Perceptual,all,1,0.15
46,Perceptual,all,1,0.2
47,Perceptual,all,1,0.05
48,Perceptual,all,1,0.1
49,Perceptual,all,1,0.05
50,Perceptual,all,1,0.35
51,Perceptual,all,1,0.3
52,Perceptual,all,1,0.15
53,Perceptual,all,1,0.15
54,Perceptual,all,1,0.25
55,Perceptual,all,1,0.25
56,Perceptual,all,1,0.1
57,Perceptual,all,1,0.15
58,Perceptual,all,1,0.25
59,Perceptual,all,1,0.5
60,Perceptual,all,1,0.05
61,Perceptual,all,1,0.3
62,Perceptual,all,1,0.2
63,Perceptual,all,1,0.3
64,Perceptual,all,1,0.4
65,Perceptual,all,1,0.45
66,Perceptual,all,1,0.15
67,Perceptual,all,1,0.2
68,Perceptual,all,1,0.5
69,Perceptual,all,1,0.1
70,Perceptual,all,1,0.15
71,Perceptual,all,1,0.263157894736842
72,Perceptual,all,1,0.2
73,Perceptual,all,1,0.65
74,Perceptual,all,1,0.3
75,Perceptual,all,1,0.35
4,Perceptual,all,2,0
5,Perceptual,all,2,0.15
6,Perceptual,all,2,0.05
7,Perceptual,all,2,0.1
9,Perceptual,all,2,0.105263157894737
10,Perceptual,all,2,0
11,Perceptual,all,2,0.1
12,Perceptual,all,2,0.15
14,Perceptual,all,2,0.2
15,Perceptual,all,2,0.1
16,Perceptual,all,2,0.0526315789473684
17,Perceptual,all,2,0.05
18,Perceptual,all,2,0.1
19,Perceptual,all,2,0.05
20,Perceptual,all,2,0.05
21,Perceptual,all,2,0.05
22,Perceptual,all,2,0.15
23,Perceptual,all,2,0
24,Perceptual,all,2,0.05
25,Perceptual,all,2,0.105263157894737
26,Perceptual,all,2,0.1
27,Perceptual,all,2,0.1
28,Perceptual,all,2,0.05
29,Perceptual,all,2,0.05
30,Perceptual,all,2,0.15
31,Perceptual,all,2,0
32,Perceptual,all,2,0.15
33,Perceptual,all,2,0.105263157894737
34,Perceptual,all,2,0.05
35,Perceptual,all,2,0.2
36,Perceptual,all,2,0.0526315789473684
37,Perceptual,all,2,0.1
38,Perceptual,all,2,0.05
39,Perceptual,all,2,0.05
40,Perceptual,all,2,0.0526315789473684
41,Perceptual,all,2,0.15
42,Perceptual,all,2,0.2
43,Perceptual,all,2,0.1
44,Perceptual,all,2,0.105263157894737
45,Perceptual,all,2,0.1
46,Perceptual,all,2,0.15
47,Perceptual,all,2,0.1
48,Perceptual,all,2,0
49,Perceptual,all,2,0.15
50,Perceptual,all,2,0
51,Perceptual,all,2,0.1
52,Perceptual,all,2,0.05
53,Perceptual,all,2,0.25
54,Perceptual,all,2,0.1
55,Perceptual,all,2,0
56,Perceptual,all,2,0.05
57,Perceptual,all,2,0
58,Perceptual,all,2,0.2
59,Perceptual,all,2,0.15
60,Perceptual,all,2,0.2
61,Perceptual,all,2,0.1
62,Perceptual,all,2,0.05
63,Perceptual,all,2,0.2
64,Perceptual,all,2,0.1
65,Perceptual,all,2,0.15
66,Perceptual,all,2,0.05
67,Perceptual,all,2,0.05
68,Perceptual,all,2,0.15
69,Perceptual,all,2,0.4
70,Perceptual,all,2,0.1
71,Perceptual,all,2,0.105263157894737
72,Perceptual,all,2,0.1
73,Perceptual,all,2,0.1
74,Perceptual,all,2,0.15
75,Perceptual,all,2,0.1
4,Perceptual,all,3,0.1
5,Perceptual,all,3,0.1
6,Perceptual,all,3,0.2
7,Perceptual,all,3,0.05
9,Perceptual,all,3,0.0526315789473684
10,Perceptual,all,3,0.05
11,Perceptual,all,3,0.05
12,Perceptual,all,3,0.05
14,Perceptual,all,3,0.05
15,Perceptual,all,3,0
16,Perceptual,all,3,0.0526315789473684
17,Perceptual,all,3,0.05
18,Perceptual,all,3,0.1
19,Perceptual,all,3,0.05
20,Perceptual,all,3,0.1
21,Perceptual,all,3,0.1
22,Perceptual,all,3,0
23,Perceptual,all,3,0
24,Perceptual,all,3,0.05
25,Perceptual,all,3,0.157894736842105
26,Perceptual,all,3,0.05
27,Perceptual,all,3,0.05
28,Perceptual,all,3,0.05
29,Perceptual,all,3,0
30,Perceptual,all,3,0
31,Perceptual,all,3,0
32,Perceptual,all,3,0.1
33,Perceptual,all,3,0
34,Perceptual,all,3,0.05
35,Perceptual,all,3,0.05
36,Perceptual,all,3,0.105263157894737
37,Perceptual,all,3,0.1
38,Perceptual,all,3,0
39,Perceptual,all,3,0.1
40,Perceptual,all,3,0.105263157894737
41,Perceptual,all,3,0.05
42,Perceptual,all,3,0
43,Perceptual,all,3,0
44,Perceptual,all,3,0
45,Perceptual,all,3,0.05
46,Perceptual,all,3,0
47,Perceptual,all,3,0
48,Perceptual,all,3,0.15
49,Perceptual,all,3,0.15
50,Perceptual,all,3,0.05
51,Perceptual,all,3,0.05
52,Perceptual,all,3,0.1
53,Perceptual,all,3,0.05
54,Perceptual,all,3,0.1
55,Perceptual,all,3,0.1
56,Perceptual,all,3,0.1
57,Perceptual,all,3,0.1
58,Perceptual,all,3,0
59,Perceptual,all,3,0
60,Perceptual,all,3,0.05
61,Perceptual,all,3,0.05
62,Perceptual,all,3,0.05
63,Perceptual,all,3,0
64,Perceptual,all,3,0.05
65,Perceptual,all,3,0
66,Perceptual,all,3,0.05
67,Perceptual,all,3,0
68,Perceptual,all,3,0
69,Perceptual,all,3,0.05
70,Perceptual,all,3,0.05
71,Perceptual,all,3,0.105263157894737
72,Perceptual,all,3,0.1
73,Perceptual,all,3,0
74,Perceptual,all,3,0.1
75,Perceptual,all,3,0.05
4,Perceptual,all,4,0.1
5,Perceptual,all,4,0
6,Perceptual,all,4,0
7,Perceptual,all,4,0.05
9,Perceptual,all,4,0
10,Perceptual,all,4,0.15
11,Perceptual,all,4,0.05
12,Perceptual,all,4,0.2
14,Perceptual,all,4,0
15,Perceptual,all,4,0.1
16,Perceptual,all,4,0.0526315789473684
17,Perceptual,all,4,0
18,Perceptual,all,4,0.05
19,Perceptual,all,4,0.2
20,Perceptual,all,4,0.05
21,Perceptual,all,4,0.15
22,Perceptual,all,4,0
23,Perceptual,all,4,0
24,Perceptual,all,4,0
25,Perceptual,all,4,0.0526315789473684
26,Perceptual,all,4,0
27,Perceptual,all,4,0
28,Perceptual,all,4,0.1
29,Perceptual,all,4,0.1
30,Perceptual,all,4,0.05
31,Perceptual,all,4,0.05
32,Perceptual,all,4,0.05
33,Perceptual,all,4,0.0526315789473684
34,Perceptual,all,4,0.2
35,Perceptual,all,4,0.1
36,Perceptual,all,4,0.0526315789473684
37,Perceptual,all,4,0.1
38,Perceptual,all,4,0.1
39,Perceptual,all,4,0.1
40,Perceptual,all,4,0
41,Perceptual,all,4,0
42,Perceptual,all,4,0.15
43,Perceptual,all,4,0
44,Perceptual,all,4,0
45,Perceptual,all,4,0.05
46,Perceptual,all,4,0
47,Perceptual,all,4,0.05
48,Perceptual,all,4,0.1
49,Perceptual,all,4,0.05
50,Perceptual,all,4,0
51,Perceptual,all,4,0.05
52,Perceptual,all,4,0.05
53,Perceptual,all,4,0
54,Perceptual,all,4,0.05
55,Perceptual,all,4,0.05
56,Perceptual,all,4,0
57,Perceptual,all,4,0.05
58,Perceptual,all,4,0.05
59,Perceptual,all,4,0.05
60,Perceptual,all,4,0.05
61,Perceptual,all,4,0.05
62,Perceptual,all,4,0.15
63,Perceptual,all,4,0.05
64,Perceptual,all,4,0
65,Perceptual,all,4,0
66,Perceptual,all,4,0
67,Perceptual,all,4,0.05
68,Perceptual,all,4,0
69,Perceptual,all,4,0.1
70,Perceptual,all,4,0.05
71,Perceptual,all,4,0.0526315789473684
72,Perceptual,all,4,0.1
73,Perceptual,all,4,0
74,Perceptual,all,4,0.05
75,Perceptual,all,4,0
4,Perceptual,all,5,0.05
5,Perceptual,all,5,0.15
6,Perceptual,all,5,0.05
7,Perceptual,all,5,0
9,Perceptual,all,5,0.105263157894737
10,Perceptual,all,5,0
11,Perceptual,all,5,0.05
12,Perceptual,all,5,0.1
14,Perceptual,all,5,0
15,Perceptual,all,5,0.05
16,Perceptual,all,5,0
17,Perceptual,all,5,0.05
18,Perceptual,all,5,0
19,Perceptual,all,5,0
20,Perceptual,all,5,0.05
21,Perceptual,all,5,0
22,Perceptual,all,5,0.05
23,Perceptual,all,5,0.05
24,Perceptual,all,5,0.05
25,Perceptual,all,5,0.105263157894737
26,Perceptual,all,5,0
27,Perceptual,all,5,0.1
28,Perceptual,all,5,0
29,Perceptual,all,5,0
30,Perceptual,all,5,0.05
31,Perceptual,all,5,0.1
32,Perceptual,all,5,0
33,Perceptual,all,5,0
34,Perceptual,all,5,0.05
35,Perceptual,all,5,0.1
36,Perceptual,all,5,0.0526315789473684
37,Perceptual,all,5,0
38,Perceptual,all,5,0.05
39,Perceptual,all,5,0
40,Perceptual,all,5,0
41,Perceptual,all,5,0.05
42,Perceptual,all,5,0
43,Perceptual,all,5,0.05
44,Perceptual,all,5,0.0526315789473684
45,Perceptual,all,5,0
46,Perceptual,all,5,0
47,Perceptual,all,5,0.1
48,Perceptual,all,5,0.05
49,Perceptual,all,5,0.1
50,Perceptual,all,5,0.05
51,Perceptual,all,5,0.1
52,Perceptual,all,5,0
